idade,cpf,rg,altura,peso
57,85417632937,15821125,181,69
50,19507826386,95768123,151,64
71,18295607430,84377757,151,82
19,18975420388,84577237,199,63
77,61908327502,73699278,200,53
69,31670952886,29222069,165,89
33,71632984555,17185358,183,80
30,56781293419,29770122,181,54
64,98234705610,76072483,199,77
21,96278053195,86889432,183,89
67,90427365180,51988308,160,88
85,19473506252,23039933,182,58
34,67549012334,81125618,158,76
23,01942583788,75608068,165,52
53,04157236980,80779448,168,98
77,53891726040,15236625,194,99
89,34821569728,60975578,188,76
65,29143605842,97783138,177,52
59,02614958360,84144550,154,84
87,09872451630,61973034,178,87
30,12035674808,21042690,153,87
18,37905284123,37948562,189,94
25,13065498251,30261266,194,70
47,89716325002,58580232,185,81
23,68473901231,33010503,170,97
32,53047281653,95274023,178,86
82,74950136801,37691989,182,85
27,29183076530,44836722,183,91
86,60245317880,89237472,156,95
89,36849075101,29382321,153,75
23,45078362126,34523290,179,82
59,01493782541,47081921,160,88
55,31698204515,11140576,183,59
26,16354920761,61785058,196,57
90,05417869384,87498474,171,61
68,38259106442,82535240,151,81
18,09735261499,19301436,177,62
34,53192048760,15864800,155,85
70,32475018941,15926507,166,60
78,86512397428,23394829,184,95
27,06493852765,88290633,179,81
37,51962704858,69652706,195,69
48,49721503860,14147360,191,100
79,21694873528,20335345,157,96
20,34216597882,84339224,186,56
74,72681340969,74261972,191,87
69,79302158659,64503711,153,83
40,31758926040,46717095,196,73
46,06431597206,22715314,175,64
54,75269318059,52644312,186,78
75,21967504849,48331830,174,65
36,49832507197,67743977,181,72
66,61270358480,58177201,162,61
29,95246038700,49126176,165,93
30,98251074304,94589779,177,81
36,91564230805,16152584,168,71
63,58720143680,77838835,153,89
39,23897615002,65318306,155,50
73,28146593755,49461750,157,71
64,45986730283,96339569,183,73
72,17532980677,35977008,188,82
23,91035472643,63587138,153,66
52,14637298040,24858883,182,51
29,10479325804,38825956,174,57
69,14567038975,80329435,184,50
56,18639075484,77439148,164,87
72,52340167817,42552454,165,54
39,10823457680,76059900,172,82
90,53497162043,59919215,161,80
46,18746953000,87287714,181,87
49,78359201404,25494183,181,55
88,54698237092,13093961,187,79
44,65981702303,62505426,192,93
64,95260783140,85335183,167,73
68,30567891410,86948319,200,51
42,25137094625,18896926,163,73
62,97043586283,21808737,189,50
22,73195046261,84486986,194,90
80,16058473993,12595622,185,69
51,41623095743,11171357,199,59
23,80942675185,74293424,151,79
62,69385471066,88952733,159,65
84,47518962020,22196436,180,54
28,80432956115,81477140,193,85
86,20695417894,79444217,151,51
33,81094675202,22037427,199,81
44,83410629505,27042816,186,92
53,40872613950,44522749,182,99
44,74368120922,97917617,197,51
77,85293607103,15580210,182,94
67,61753842964,23360451,182,89
89,19406835720,52280670,150,80
22,25148069767,99464681,199,75
89,85932704179,74908068,185,59
82,93205618777,66133323,169,79
26,83627091540,90085258,192,83
61,17468925364,82916208,171,91
41,13904867539,26907408,171,71
42,19327584619,10616029,172,84
60,85127306921,45114234,164,92
67,62175049876,10101155,177,53
86,58201749332,40893989,173,70
41,72904156801,38852798,180,99
85,71850694249,26236371,168,85
51,20978364538,95020712,197,99
20,02179546343,29969845,170,58
34,18724630969,77605328,183,69
76,26385149005,56103455,196,83
19,23109784505,11481488,200,55
19,56234017835,37618337,162,68
25,63129458042,73388412,161,91
55,40365791857,49567475,189,85
62,81956740201,94386286,186,69
45,78023459600,91013523,167,85
71,94831062570,47672579,189,66
67,96405712370,55495145,162,55
24,24753961800,92490082,172,56
19,78410295601,26601281,174,69
39,09135864710,89339615,184,50
51,90251746801,37875419,189,60
35,90821735497,40886772,179,60
42,32715904606,91250279,181,91
33,60793485274,64408445,194,94
78,02317986440,99119429,178,88
70,04698375274,29936137,155,90
46,63209154805,82807260,173,63
90,91435786084,79918081,163,89
88,90216435889,13463581,150,50
50,37946820500,45394049,154,57
54,17234095888,76018760,193,67
54,49217685011,76695440,188,50
84,72803941597,98782271,186,70
39,76295304125,43559964,185,72
66,43519278014,96922220,162,99
87,95746823155,94116236,186,62
81,59137048600,37716054,172,65
62,04593186757,13380946,177,97
59,83259746056,99706620,151,77
40,62578190402,78611335,150,98
21,74682309196,77286486,183,69
90,49861025758,40157741,179,61
24,41360257853,76031934,169,64
53,26145937025,29146750,151,82
50,54930178657,82239810,196,76
72,03196482731,68296343,183,67
38,06293458133,98753210,163,78
47,36785142946,26856797,192,50
90,64892051730,75844461,198,89
61,82940751676,15607055,173,95
88,98213467078,41995323,185,83
72,01524968749,95848473,196,96
20,42851376071,55274725,192,76
23,62481539060,31807054,172,79
90,29854601749,63495550,195,100
81,78421539060,85725560,169,53
87,12735408671,60644761,176,69
41,03475628171,33823254,182,84
56,74895160300,85240632,153,69
59,26518904720,83818416,152,90
57,35186429791,63036968,174,66
77,87429051332,66559465,173,68
72,53187260977,57230780,177,75
55,19453826782,46898920,161,60
59,62894537000,89620992,187,79
23,68521907494,73527742,190,88
63,60389472565,98070119,150,96
19,28415607326,99340380,161,96
81,89376105400,15309868,153,69
42,47056218326,82157203,198,59
54,21039587640,35471293,176,56
67,46052917849,66250716,159,97
24,85732069429,83112212,183,89
70,31864702931,48592121,157,95
73,89102476576,53504534,177,95
83,47065892310,29752887,152,66
81,16873240508,20824304,173,81
54,53760891268,27861943,199,63
52,37586901295,56798783,180,79
90,70649158393,49253916,197,71
21,59671028411,15688189,181,99
32,43269708556,80041317,178,64
57,63749182078,96779431,164,77
56,02351974670,13676218,195,90
60,59762083121,52751855,167,61
78,01765842344,25819771,186,87
60,91604378557,91753191,192,91
57,06785219485,88368568,155,94
35,34012957643,97908225,180,78
35,95340871223,63033813,168,83
48,87629051395,30965464,178,58
61,52094781658,16606354,164,76
64,96501784301,78860515,164,66
56,57842316007,17133771,154,66
35,38904276187,73449688,183,99
20,58762103903,44403306,197,70
38,85346170235,53595814,171,85
61,73168905410,50391290,172,66
44,02843516951,22296549,195,88
27,79134265007,52527036,152,81
47,30675148235,41315147,164,73
76,95213067859,27334916,171,61
75,31684529719,71976911,200,88
23,50871432960,58770510,173,58
65,17258340904,35501085,172,88
86,62315870453,61274686,177,75
87,29046318796,39420434,182,65
75,72584136937,46514092,195,81
19,30978465148,66990067,156,79
69,80493672583,82531232,176,56
86,48352061933,24654993,199,53
38,53920784600,70210970,167,97
48,45813760253,92137508,179,87
66,28410639769,80905014,192,77
66,08361254951,39931083,182,97
40,50873416910,91256787,174,72
51,06341279507,45563968,155,79
85,50729861449,58911773,180,95
87,56827014371,96273799,153,62
61,27091843541,26053843,184,89
22,42375108671,17993006,173,55
37,03946571280,61961240,175,62
82,63815947219,68681124,165,88
51,31280957603,15110671,162,67
27,92746538164,77014525,181,60
88,20613574826,58794332,155,83
53,21046598333,88645354,195,51
28,19850347279,44182796,165,70
90,32164980506,41767936,159,72
26,27901865458,86664544,178,92
61,35819467264,77989250,193,72
57,84295073610,15480046,151,75
56,87936045210,48810239,164,57
72,35089671400,22546818,164,91
53,23591480606,25849485,194,100
29,29507846158,75417266,195,73
28,07936145206,41951212,159,77
60,20859316777,70567277,171,89
72,34782695128,29530729,179,68
40,51238467008,84143983,168,82
87,84691075267,50479487,165,62
83,68514270958,26529299,183,95
66,94680251360,63860337,173,78
55,45239861773,74014534,199,63
78,79506432180,21337919,167,99
62,05628437956,93187053,170,98
18,53704162906,23358705,159,81
76,87269104387,76246197,189,61
59,34215890624,69478388,157,100
54,78039152488,83651041,160,71
36,23418560989,90759300,199,51
39,48261507335,26536405,193,68
62,35872640153,79854905,183,90
75,86950217420,73777820,188,85
38,74516893010,39796334,156,53
50,94712630850,29794273,178,95
30,91530624851,51215892,184,63
41,32794516809,35177957,152,75
41,21843065762,65417003,162,83
87,50261834924,98053554,193,75
61,14352807680,36492242,157,70
63,03951864206,66856562,198,97
68,23795680140,52420620,161,97
78,78046392103,33116787,152,99
28,10549382615,61804388,190,68
75,13649528746,14832275,176,52
61,01945762802,90531042,192,88
58,94352106780,21297423,182,76
87,56914037884,35149220,181,98
65,86349210778,72564161,199,97
19,47031598648,21019948,184,88
28,56234187919,71344079,185,81
30,24169783069,54117209,151,70
57,64817235071,61266111,158,71
81,64278013922,85664264,168,90
67,35824916098,10889496,177,98
66,12409586333,16193064,150,52
90,93806521786,51953454,167,69
44,19405287630,87796077,175,70
26,29480351633,85060990,199,81
22,39541670857,78561189,166,61
30,70823516407,11892558,199,50
18,70943182514,42593425,200,70
18,96718542067,97099244,188,61
48,03421596743,87297147,180,89
90,91042735832,27406324,168,65
66,17560428371,78464605,190,69
22,09671532470,18037065,175,73
80,02516489749,10558392,182,91
82,41689073500,72927096,174,83
23,69725103416,63756829,169,52
39,80945236115,90904922,166,83
46,71324890541,31037154,186,73
75,53891046766,47072323,171,66
88,50379168286,87465911,188,69
67,05461739261,85865708,171,65
62,38157940214,54888816,152,58
79,48693275119,18852705,187,51
62,36024751826,31206743,186,70
26,49703516270,46864728,154,81
70,82593614005,10779645,152,95
56,94710286558,79825216,183,93
81,50149386710,41473254,195,98
28,64928517300,60151437,173,100
66,87952601458,46243259,175,52
73,24956813791,95366805,167,54
33,29706415343,38405768,153,85
66,58201437608,84671268,153,78
86,76243580938,56618452,168,100
19,80492157332,66971637,177,51
25,12689547058,72896209,177,69
44,68540932105,80900460,183,64
62,08743215904,41674347,156,81
25,91850743657,62139733,167,83
79,39206857410,42159056,178,50
70,61502984776,60684985,189,60
39,23465801717,37397930,169,55
36,04376295892,27464978,181,95
42,45807213904,54256774,163,94
61,12308657995,21597661,195,63
56,43125786991,27198013,189,75
36,03867529400,60064478,165,72
39,27364058117,39511907,180,50
81,42683719078,79718877,162,83
32,50637142934,70643498,191,63
85,26175809467,30785722,151,60
51,94857216094,95510584,184,62
43,17689430287,38116189,164,60
54,62148573071,84965032,189,94
60,74312569061,25685474,168,77
90,29780365168,27180549,194,94
43,51078264902,16761134,163,93
72,81235940624,35300735,192,52
87,75036928121,77962149,172,67
81,93467850120,40067578,167,51
52,90371264804,33616608,165,95
66,35214768982,56340293,198,90
85,42395781673,26733699,188,99
67,63408925151,21599668,188,78
37,49305176216,16133748,159,95
38,63481729537,46156519,160,84
43,74830529610,31085592,198,77
34,04657139207,39794040,156,60
86,54713960225,68506354,196,73
29,19425736006,11028987,154,60
25,08457316290,38980322,183,66
47,54823196791,34315574,189,82
18,17354928097,25522269,178,83
43,49865217058,83217467,154,100
44,27934051832,73427134,181,53
72,29103785432,86634639,159,59
61,43056891701,38891230,200,68
52,65048931793,50982447,166,93
82,29745610399,40924355,193,72
51,50312746890,82061270,167,93
40,74938251655,23542938,168,80
71,09637428500,57898110,165,96
50,46325810708,20205320,195,93
80,53942618060,80954031,196,54
70,01658394739,60237081,199,95
19,94023785610,67492387,181,72
48,94853206710,14818221,168,55
47,59468721337,25369594,184,98
51,82637015462,69260628,167,72
84,38275910404,63228842,163,63
37,68479012501,87359270,172,59
78,84579206185,45686535,158,90
27,24701586307,34451102,171,67
89,45108627335,87194617,180,89
81,45286130771,98964412,156,76
45,65894032792,92528314,162,55
33,24915678300,51189425,181,66
63,03495276106,85589623,181,87
31,32074951680,35589427,154,86
62,74619025801,47391643,171,72
41,15408937666,23701900,187,90
31,45028361924,74228478,154,57
68,87610439231,96258147,157,86
81,69731854010,71762237,177,77
22,45071269325,56166916,190,54
49,16450932805,71859053,164,55
82,21349086703,55262988,183,50
45,24358710905,94492317,192,91
50,60937145866,32483042,162,55
71,89521743050,66843306,190,91
77,14870329514,74295786,155,67
85,69104587294,92180840,193,87
44,81903425689,59010523,157,80
29,12048675930,39598152,193,64
28,71352460807,39320604,170,86
37,12036589405,59872151,185,79
52,08321695442,40333718,152,50
34,59274801360,45559799,174,92
82,42615738062,39515170,187,57
46,72896345000,58010232,155,89
32,27390186577,98684642,198,82
58,93804567274,42495767,181,95
65,49371628022,57274863,152,84
58,35948721655,50868340,189,92
64,03628954738,38389340,190,63
73,36248901740,82340747,159,82
72,56027941820,56450472,183,53
22,43275069829,15733465,170,83
49,08563129406,34112514,161,93
86,02356897186,81746633,170,55
56,15763940261,89990949,163,87
78,72950684149,59857537,179,67
55,82731590602,18475602,177,95
47,98732105479,95499778,182,87
80,69045138700,58569146,173,89
70,79521843691,21928433,174,87
32,80457913657,84635740,164,93
59,62975340800,29853032,162,98
47,28673549191,20289106,160,55
39,09485362170,75339375,157,86
29,96510823489,19518090,162,100
70,19624873500,57690043,170,52
89,43701829560,36801057,160,86
46,13805796277,36351121,178,96
81,56170429801,27423573,170,60
62,47231905897,71258660,178,88
20,05623917895,28001382,163,59
41,86159374273,29843813,190,67
64,52718904658,12259515,151,60
69,93781245691,32005344,183,87
35,59148023779,19832219,181,81
65,20376485965,45204711,185,85
63,47389062169,93357666,193,94
39,83792046113,42563551,181,67
30,70243658974,91569467,187,89
74,80421965398,18871624,157,86
83,58273916030,44462909,155,72
23,20671895303,89398984,171,71
88,42907531832,23522471,156,71
37,24098371669,67447498,153,53
25,48759126337,10994452,176,83
68,96015428767,46311408,150,57
83,70821956302,73409925,186,95
21,51374928682,37847827,195,84
79,30451267907,27408133,189,64
19,19328650712,98362731,184,60
54,12048563970,17436371,177,68
38,34825671900,90456621,168,64
55,84127065362,60977711,192,81
82,46758293092,94196727,152,51
78,46139807204,52845454,181,81
36,89413750610,20008418,189,88
90,83259064729,29987665,193,90
53,39472150888,32058561,154,92
38,83701542988,65379793,188,90
33,89723614537,84537901,153,57
72,53940786101,24262828,164,72
41,83179425628,58649571,195,53
46,68039271568,75561128,151,57
67,21409673804,32441191,171,78
41,31270694804,36039078,151,63
45,13048976566,27135775,155,62
80,68493127582,98421370,186,85
39,53168249700,93314878,183,89
22,13749526800,63639088,185,80
69,04182763580,51626682,160,56
62,49568273182,14315588,152,85
89,43872916050,37963583,187,77
90,47201395661,85540965,169,76
69,60978421558,53632394,193,81
30,21954830750,13974443,172,79
76,82351497619,83647460,156,68
53,01695237480,15261576,159,99
73,05469378292,29630134,173,80
86,46085372965,13698692,188,74
23,89201356730,20431454,157,84
19,02186935759,78982842,186,54
36,35407869292,47468461,169,61
57,54702319841,46390958,192,71
67,94027156811,91738437,167,89
32,47326581991,47181515,180,82
82,04567831217,60427290,164,98
67,29873506438,87787459,191,90
50,83461290505,29018485,197,84
42,97105842601,11178429,155,94
39,16530847901,58021773,153,79
80,28017596359,96553507,151,66
84,51320748635,41516789,194,75
76,80652319424,32836913,167,96
47,87024395141,95288741,154,65
56,70538946229,85718660,195,72
23,38705419204,54780471,200,61
41,41325780626,49741920,163,60
46,80197245323,19845204,194,64
40,15069437216,90316438,177,85
40,43071568975,38303767,172,88
36,73549286155,66427249,200,100
56,07698432122,19229703,151,91
52,71238506453,51262456,200,54
82,82173904604,88029712,174,59
86,93514682089,85497455,196,63
51,07683492140,36652111,157,83
55,98746135219,45640438,172,69
37,87645231955,82009922,160,82
85,73269501803,46891470,165,96
86,46839071278,30615381,175,61
34,89612034524,55496140,165,56
73,10982475667,90114917,160,94
62,82537419600,73734829,191,87
80,23476901831,34199342,175,80
77,94138067213,46836951,164,51
42,42706813903,56692163,195,82
46,49081237640,21137971,170,59
50,50746382910,94666070,174,96
30,84960731222,18380431,190,57
20,98512640758,39111976,181,56
76,49562013707,16715647,158,56
57,32541970625,60726680,161,84
87,15074236916,16733134,153,98
79,30158297695,28375474,199,71
78,29614780304,48317082,195,69
31,21760583995,93258584,152,80
74,02634195761,13319309,200,62
75,21896405398,57923542,188,51
18,08125367977,48544794,200,80
