idade,cpf,rg,altura,peso
32,83160952460,86807008,199,69
89,97146352099,30820499,195,72
75,70849152658,84597295,183,54
80,91860453775,87975522,169,70
89,75326890186,86941064,174,82
63,74269381078,49161189,194,69
90,23875140680,73382497,173,86
32,13970265452,79767261,190,61
63,43860521780,83314814,173,78
24,49018562351,81929047,169,75
49,35869124719,84215227,167,97
40,52041378905,36121429,174,65
57,96318402713,69998799,152,94
82,27065149307,44719306,170,95
20,62831097487,79028276,187,50
35,58462079365,37020452,153,83
46,07213684507,33845295,152,79
27,37129648031,31928326,172,74
89,79502341805,25066576,158,83
70,97204361822,38491980,198,83
70,30256497800,70715018,156,60
73,91328540723,62001771,183,61
62,69704815220,35276165,172,57
55,02513689712,94147780,178,98
50,01825379432,13593903,157,94
70,28345609783,68425573,198,85
19,51048693775,16452867,179,75
50,10768594294,81993732,184,71
40,81069752401,25361401,155,81
53,90457862149,24404835,159,71
38,84327096113,11443999,196,69
40,94720165370,30320389,167,50
85,72063589186,37117640,157,72
85,95043271680,24052609,197,97
32,40583276938,80328570,195,70
44,07495361875,79648123,184,89
23,48271390597,76707638,184,69
82,52680917359,62751367,196,59
70,63914085215,59487043,193,85
49,13057469884,37174993,163,73
77,83471602950,62566715,150,75
46,93480517250,90642051,151,80
46,87451032671,51803457,192,69
18,56712409306,36564957,184,89
72,57493682119,40808420,191,61
32,65102843753,91840990,163,100
19,96154038739,10151508,163,76
26,19530824750,40291791,175,82
29,96185320460,82439280,188,54
50,14820756958,61142006,171,53
58,07359148693,87142515,151,50
81,16957240380,98195209,198,91
63,02148769340,38618990,193,97
87,39201574606,23404068,164,90
63,24956830700,15988631,182,67
54,95743062161,54153902,185,50
58,53047682992,46548907,172,73
44,31486207553,64923259,184,68
36,08713492640,17749622,169,84
35,86423197040,61933064,197,95
63,20613859740,77300119,152,54
60,38249507665,99670079,173,60
90,76094583175,88621190,193,56
36,56427193007,11435639,183,73
21,96582731491,53827310,159,70
31,82506419730,97848539,194,66
47,40236957180,66353669,195,87
19,64753102807,76478558,198,51
34,35460127807,31280282,189,63
29,18273045617,59442430,181,83
68,83150429633,36615174,157,76
90,04839521760,35033028,168,70
83,08375429104,98300313,189,81
89,50418237905,81698401,199,78
35,25487916373,89904675,150,53
51,38975146057,52709515,166,70
86,78193642546,35008422,165,91
70,49023516842,48283108,193,98
80,30791658457,94009528,176,59
70,19526803795,24968795,161,58
72,54309286747,51135728,152,95
22,03954126761,20670876,162,97
45,28316794519,50693836,178,79
49,90834217678,27833609,157,63
19,63578402974,88076584,191,95
64,59470628365,90708884,166,54
90,31894657039,24864232,166,64
32,74128603996,49743341,195,55
60,45216079858,62197590,154,66
51,46275391855,97595912,173,83
54,61473895219,14127010,170,59
46,53198462070,36811472,198,99
62,05482197611,36746010,154,98
21,71629584002,53919647,178,93
48,34197650884,80442998,152,87
85,53678014208,55288630,176,78
33,84237901505,37783935,185,58
47,63021974813,39625500,180,96
19,17596283446,49899727,192,88
67,20643158960,71465330,183,78
67,10573894639,17265439,187,97
56,19423065805,24329551,176,59
87,46920358115,70805878,188,75
43,29831567455,18386037,150,69
25,91873504675,34923118,196,70
59,38907516448,57250479,193,100
43,63409715800,24312294,192,100
33,56019742334,16713183,160,54
52,40286751380,37074837,180,74
80,24395601898,43743193,150,68
86,95204861785,78097833,176,84
64,45829631709,14660787,172,64
57,23984167040,42841137,191,59
62,90347562892,20912809,156,74
44,96827453065,13341389,167,72
77,90673825400,69906822,178,95
80,60983247510,74319867,192,91
75,72536049116,91809244,199,84
46,50837162408,78552958,178,92
40,81642039713,33558890,165,76
22,18690753400,57248300,188,85
85,06543298774,43617002,189,76
78,35916870493,34924484,184,59
57,91876452382,10168896,165,95
54,63591078212,25025308,172,79
24,06732419552,72184089,191,97
58,96537084229,60273878,172,61
58,41670395243,36984117,163,83
59,34985267074,23408050,174,63
77,43892175004,39904344,181,88
65,21408937603,89537667,178,83
70,29078465158,90347715,197,69
50,92367501416,39405318,172,87
61,04178526901,91102792,171,96
23,23594086151,53382949,190,60
50,29048631505,72847826,170,83
62,62785319419,82889424,151,67
67,48659712382,97006158,187,77
48,58236497119,93758584,193,63
55,97136824087,87764170,175,62
75,27483609583,21800203,169,73
47,38921057404,98568301,153,78
18,75429603856,15641357,180,62
21,57216039840,84286762,178,57
75,76401539801,89760295,176,64
42,40712835644,53820325,200,59
53,70493682104,44134667,179,100
51,39561847264,93306085,175,92
44,54289631070,42479810,187,50
21,41057932841,91521377,163,91
19,35164789264,63381646,199,92
24,63504129824,97075198,160,57
78,85397210668,98878967,173,84
81,80137952414,74435920,161,68
71,34956187246,94977381,190,99
83,16975403848,55963491,171,57
33,87536109202,92070348,151,78
79,90614853710,40088832,154,85
78,21798064340,59048163,187,77
69,32758491079,15449197,178,89
56,56837214071,14303653,165,68
59,24679138564,18311059,199,73
32,92513740661,45721913,164,52
38,03819574620,88835777,176,57
25,79038152612,39223041,177,86
59,64721053916,61529087,197,85
43,20654318905,15298179,193,69
25,47681035290,17771427,189,54
34,87921605494,78221784,160,89
80,54738261053,84734343,174,84
69,23098614722,16587885,195,58
43,59718036466,68097451,186,85
42,40981532705,75783216,156,95
47,25109347670,66703283,200,83
43,87924065130,61714307,163,74
70,04923687169,87173220,151,96
45,53912764034,18087296,155,80
31,30145629805,82157553,192,67
84,74832601571,25762833,194,55
89,26503784929,52644102,161,92
22,37205489105,62498510,160,96
26,41759862002,74733080,154,77
89,36298457119,77286445,150,99
36,10438975693,20960238,176,72
26,40765192802,88436782,180,96
78,23165084726,29973137,177,96
70,40287361969,72919223,175,96
80,91706842511,82232358,152,82
54,41725638991,43840455,169,71
46,16895704230,23081422,175,61
83,76519823473,92924577,199,86
34,98305174204,25612639,184,82
27,97105842601,41521735,161,57
74,82574139682,90461579,152,61
79,16784953282,98881660,199,75
27,36794185237,92713262,177,89
53,67342089150,21693217,176,62
75,76213805940,73014637,173,65
32,14520936870,77321547,180,76
65,24817650958,17504753,188,60
60,19532486755,10824505,189,93
47,87102635435,17446284,171,53
61,80572341644,14728397,170,61
81,18627390568,91170279,187,88
81,26809574310,26949856,200,72
25,63981257464,20587778,159,50
25,65103492725,71259613,191,69
47,13259670416,25721611,200,68
36,09857621449,21917147,160,97
78,26051498389,53205552,175,51
50,64159302815,56278103,169,72
23,72935041607,32740702,155,81
35,46510293706,68553542,170,53
53,53274890197,90661745,199,60
90,81530642744,64294876,186,73
37,56380942106,76392563,193,78
27,29840517341,38768297,155,89
64,48036592738,43149193,163,94
20,01476329869,79984279,177,72
30,07156832921,49187203,161,55
44,97186352464,10736927,185,76
52,57312890695,78939407,151,87
88,41836927509,11387615,161,66
82,80765123444,37293670,188,81
56,18753049241,23312948,177,62
82,24086931524,35034050,187,55
43,75389412079,20332546,185,100
82,68230957177,69914958,173,69
33,04256831924,16016106,152,76
84,20834796104,18873031,165,77
61,98203671403,21826971,168,58
29,72513908686,50379409,172,77
45,60318742969,25285108,198,84
59,95360417820,93584065,167,96
81,59732608102,53145470,157,93
52,59326410889,57312161,164,78
77,45978163057,33256842,188,70
86,17359420814,42205724,161,62
90,42396750810,93224294,179,78
73,19635702434,75756309,182,99
22,12305876408,31910109,183,66
58,17823046571,34748913,196,74
55,54629718346,63992260,163,63
69,45621783964,69812391,157,50
59,38524716991,30399331,198,75
79,54839210624,33026003,185,93
62,34056791848,62505349,176,65
90,43708592123,26331082,157,69
61,58947102350,55415431,151,76
49,14893605739,33483194,183,57
38,12753048690,20688014,179,53
50,48371259050,20065438,184,79
73,07146325890,33894508,178,72
48,31607829568,61640303,180,77
88,45098612730,82606606,195,58
39,85613270902,48140804,188,76
37,37046218978,68978258,184,59
34,80793654238,25799237,178,99
26,71098325460,54349380,194,99
41,40816739269,76324259,192,65
30,23651794016,63611520,172,81
82,98054617267,79078089,171,53
56,13025894660,44214799,166,79
39,46732058126,34835691,161,69
50,29541073832,49639965,185,61
86,76018549220,20034551,193,97
18,76824395056,21378690,199,59
53,30928165795,45622500,161,53
58,72859634100,66716571,195,76
25,03279641543,14272829,176,67
30,72156438080,91050818,164,65
38,93581720612,80627439,164,90
25,25806743144,59392419,154,66
34,48631520780,31133290,185,75
36,85314096242,37813115,189,100
80,37895264109,20303703,157,77
19,72059461820,62634653,195,100
44,01435298705,84463730,190,99
21,15904738684,19758076,182,84
57,49837502665,57978862,194,95
35,03826714903,58122898,180,98
25,42359716034,55610032,153,83
71,20758196458,58580387,157,85
87,63875419057,54792164,164,55
57,19705486220,98407831,155,91
72,70659813203,85291662,167,63
49,28659307186,44552450,179,73
68,74968052383,22206346,169,51
67,47091863593,83349692,177,58
75,12960457811,62624315,194,77
40,98046173584,77576149,185,100
57,03259187677,36840476,164,71
81,01829536451,38647347,195,100
29,24396178069,21959379,160,97
25,36124978555,92798737,176,71
62,03742195670,18821474,178,52
28,85627940310,91615990,179,87
48,60132879450,10755230,188,74
63,95312804797,25065604,188,59
87,87246539000,53995471,175,62
58,53241079643,95117078,160,82
41,19734062840,99493055,166,64
55,45786392074,61488644,172,71
84,97528643092,33178847,151,84
69,84590712601,42525547,162,93
66,05896413793,69607272,194,59
70,18724956309,58660460,163,52
32,91368042740,38764740,188,79
67,37546802180,44039130,188,92
63,48703561208,44236809,165,78
20,36519287482,85577910,175,50
70,09745683256,55573403,188,59
77,79854132005,45943324,177,78
54,61780539401,71396805,169,65
81,78420693103,97300079,160,59
54,36850927400,95633180,186,92
45,95716830439,81302898,199,68
53,37180926469,96093357,186,71
50,52780369159,46583591,198,98
67,39062457800,15542492,165,98
60,89654731282,39685214,175,62
89,95870643210,39860092,164,77
74,71693258455,74496073,198,75
60,30618752986,43449040,160,77
85,12589730497,63017702,164,95
48,31507986475,96612744,193,75
88,95473012680,12085455,152,63
67,80159247667,70472356,193,61
26,46312879500,82234449,183,57
32,92087341613,28850282,182,75
81,75469102858,70345036,152,56
25,84126359060,79502055,185,51
90,36915278095,50138673,192,69
18,68350419270,96389592,176,97
39,35072694810,79144918,175,63
75,05167348226,92591498,155,94
79,16932704552,30983904,183,58
90,65973842100,38779454,169,97
35,19832745691,69618394,176,56
88,04387659157,22118957,190,99
72,18497630203,47614881,164,57
